NAME,TRAINER,AGE,DATE,RaceID,SESSION,CONDITIONS,W_TIME,WEIGHT,BOX,BREAK,TURN1,LF1,TURN2,LF2,FINISH,LENGTHS,TIME,CLASS,COMMENT,DAYS_REST
SLATEX ENYA,PACIFICO,1,2021-05-18,ID20210518A10,A,F,31.05,69.0,4,5,8,0.0,7,0.0,7,-13.0,31.96,D,"Not A Factor, Inside",4
SLATEX ENYA,PACIFICO,1,2021-05-22,ID20210522E3,E,F,31.55,67.0,1,2,7,0.0,7,0.0,5,-6.5,32.0,D,"Late Gain, Inside",4
SLATEX ENYA,PACIFICO,1,2021-05-29,ID20210529E1,E,F,31.07,68.0,4,4,8,0.0,8,0.0,7,-11.5,31.88,TE,"Never Figured, Ins",3
SLATEX ENYA,PACIFICO,1,2021-06-04,ID20210604E2,E,F,31.2,68.0,4,5,7,0.0,6,0.0,2,-2.0,31.34,E,Hard Race To Place,6
SLATEX ENYA,PACIFICO,1,2021-06-07,ID20210607E3,E,F,30.83,67.0,7,4,7,0.0,7,0.0,7,-12.0,31.66,E,Tired On Inside,3
SLATEX ENYA,PACIFICO,1,2021-06-13,ID20210613A3,A,F,31.23,69.0,8,6,7,0.0,6,0.0,4,-7.5,31.74,E,"Good Effort, Mdtk",6
SLATEX ENYA,PACIFICO,1,2021-06-18,ID20210618E2,E,F,31.19,69.0,2,5,6,0.0,6,0.0,5,-3.0,31.4,E,"Late Gain, Inside",5
SLATEX ENYA,PACIFICO,1,2021-06-22,ID20210622A2,A,F,30.59,68.5,3,3,1,3.0,1,3.0,1,5.0,30.59,SE,1st Turn Command,4
SLATEX ENYA,PACIFICO,2,2021-06-26,ID20210626A3,A,F,31.08,69.0,2,7,8,0.0,8,0.0,6,-10.0,31.79,D,"No Real Menace, Ins",4
SLATEX ENYA,PACIFICO,2,2021-06-29,ID20210629A3,A,F,30.94,68.0,7,8,8,0.0,8,0.0,8,-13.0,31.85,D,"Stayed Last, Inside",3
SLATEX ENYA,PACIFICO,2,2021-07-03,ID20210703A3,A,F,31.82,66.5,8,6,7,0.0,7,0.0,5,-15.0,32.88,D,"Late Gain, Inside",4
SLATEX ENYA,PACIFICO,2,2021-07-06,ID20210706A3,A,F,31.02,67.0,3,8,7,0.0,7,0.0,5,-7.0,31.51,D,"Good Effort, Inside",3
SLATEX ENYA,PACIFICO,2,2021-07-10,ID20210710E1,E,F,31.41,68.5,1,7,7,0.0,6,0.0,3,-2.0,31.55,TE,Closed Fast To Show,4
SLATEX ENYA,PACIFICO,2,2021-07-13,ID20210713A1,A,F,31.1,69.0,4,8,8,0.0,7,0.0,5,-13.0,32.01,E,"Late Gain, Inside",3
SLATEX ENYA,PACIFICO,2,2021-07-17,ID20210717E2,E,F,31.12,67.0,5,8,5,0.0,5,0.0,4,-12.5,32.01,E,"Gained Some, Inside",4
SLATEX ENYA,PACIFICO,2,2021-07-20,ID20210720E1,E,F,31.73,69.0,7,6,6,0.0,6,0.0,6,-11.0,32.49,TE,"Same Effort, Inside",3
SLATEX ENYA,PACIFICO,2,2021-07-24,ID20210724E2,E,F,31.69,67.0,1,1,5,0.0,4,0.0,1,0.25,31.69,E,"Won By Head, Inside",4
SLATEX ENYA,PACIFICO,2,2021-07-27,ID20210727A7,A,F,31.29,69.0,3,5,7,0.0,7,0.0,4,-8.5,31.87,D,"Good Effort, Inside",3
SLATEX ENYA,PACIFICO,2,2021-07-31,ID20210731A3,A,F,31.13,69.0,8,5,8,0.0,7,0.0,7,-7.5,31.64,D,"Never Figured, Ins",4
SLATEX ESMERELDA,RIO GRANDE,1,2020-09-04,ID20200904E8,E,F,31.05,61.5,5,4,4,0.0,4,0.0,5,-12.5,31.91,C,Gave On Inside,4
SLATEX ESMERELDA,RIO GRANDE,1,2020-09-27,ID20200927A7,A,F,31.11,63.0,6,3,2,0.0,2,0.0,1,0.1,31.11,SB,"Won By Nose, Inside",5
SLATEX ESMERELDA,RIO GRANDE,2,2021-03-20,ID20210320A6,A,F,31.17,62.0,3,1,1,3.0,1,2.0,2,-0.5,31.2,D,"Caught At Wire, Ins",4
SLATEX ESMERELDA,RIO GRANDE,2,2021-03-23,ID20210323A3,A,F,31.13,63.0,2,1,2,0.0,2,0.0,3,-2.5,31.29,D,"Saved Show, Inside",3
SLATEX ESMERELDA,RIO GRANDE,2,2021-03-30,ID20210330E10,E,F,31.15,63.0,1,1,3,0.0,3,0.0,4,-4.5,31.48,D,Weakened On Stretch,3
SLATEX ESMERELDA,RIO GRANDE,2,2021-04-04,ID20210404A3,A,F,31.15,63.5,8,3,3,0.0,6,0.0,8,-13.0,32.07,D,"Stayed Back, Inside",5
SLATEX ESMERELDA,RIO GRANDE,2,2021-04-10,ID20210410A4,A,F,30.61,63.0,8,3,7,0.0,7,0.0,7,-14.5,31.62,C,"Fast Decline, Inside",3
SLATEX ESMERELDA,RIO GRANDE,2,2021-04-13,ID20210413A4,A,F,31.0,63.0,1,2,4,0.0,5,0.0,6,-8.5,31.58,C,"Tired On, Inside",3
SLATEX ESMERELDA,RIO GRANDE,2,2021-04-18,ID20210418A6,A,F,30.85,63.0,8,3,4,0.0,4,0.0,6,-11.0,31.63,C,"Faded On, Inside",5
SLATEX ESMERELDA,RIO GRANDE,2,2021-04-26,ID20210426E6,E,F,31.17,62.0,8,4,2,0.0,4,0.0,5,-7.0,31.66,D,"Early Speed, Gave",3
SLATEX ESMERELDA,RIO GRANDE,2,2021-05-03,ID20210503E8,E,F,30.67,64.0,8,3,2,0.0,2,0.0,2,-4.5,31.0,C,Even Pace To Place,3
SLATEX ESMERELDA,RIO GRANDE,2,2021-05-14,ID20210514E6,E,F,30.84,64.0,8,4,5,0.0,6,0.0,6,-13.5,31.77,C,Gave On Inside,6
SLATEX ESMERELDA,RIO GRANDE,2,2021-05-17,ID20210517E6,E,F,31.04,62.5,5,3,3,0.0,3,0.0,3,-7.5,31.57,C,Same Race To Show,3
SLATEX ESMERELDA,RIO GRANDE,2,2021-05-21,ID20210521E10,E,F,31.09,64.0,1,2,6,0.0,8,0.0,8,-13.5,32.05,C,"Fast Decline, Inside",4
SLATEX ESMERELDA,RIO GRANDE,2,2021-05-29,ID20210529E7,E,F,30.96,63.0,4,3,7,0.0,8,0.0,8,-16.0,32.08,D,Trouble 1s Turn,4
SLATEX ESMERELDA,RIO GRANDE,2,2021-06-01,ID20210601E7,E,F,30.85,64.0,2,3,3,0.0,5,0.0,6,-16.0,31.96,D,Gave On Inside,3
SLATEX ESMERELDA,RIO GRANDE,2,2021-06-06,ID20210606A3,A,F,31.15,62.5,4,1,2,0.0,3,0.0,5,-6.5,31.6,D,"Faded On, Inside",5
SLATEX ESMERELDA,RIO GRANDE,2,2021-06-14,ID20210614E2,E,F,31.01,62.5,7,4,2,0.0,2,0.0,1,0.25,31.01,E,"Up In Stretch, Won",2
SLATEX ESMERELDA,RIO GRANDE,2,2021-06-18,ID20210618E3,E,F,30.47,62.5,8,5,3,0.0,4,0.0,6,-13.0,31.37,D,Gave On Inside,4
SLATEX ESMERELDA,RIO GRANDE,2,2021-06-21,ID20210621E3,E,F,30.58,63.0,2,1,4,0.0,4,0.0,5,-9.0,31.2,D,Gave On Inside,3
SLATEX ESMERELDA,RIO GRANDE,2,2021-06-25,ID20210625E3,E,F,30.78,64.0,8,3,3,0.0,4,0.0,5,-9.0,31.41,D,"Early Menace, Gave",4
SLATEX ESMERELDA,RIO GRANDE,2,2021-06-28,ID20210628E10,E,F,30.61,62.0,4,1,3,0.0,3,0.0,3,-7.5,31.14,D,Same Race To Show,3
SLATEX ESMERELDA,RIO GRANDE,2,2021-07-03,ID20210703A10,A,F,31.86,64.0,1,1,1,3.0,1,0.5,6,-10.0,32.57,D,Gave All On 2nd Tn,5
SLATEX ESMERELDA,RIO GRANDE,2,2021-07-06,ID20210706A3,A,F,31.02,63.0,1,1,1,0.5,2,0.0,2,-4.5,31.35,D,"Saved Place, Inside",3
SLATEX ESMERELDA,RIO GRANDE,2,2021-07-10,ID20210710A10,A,F,30.8,63.0,4,2,4,0.0,4,0.0,5,-12.0,31.64,D,"Faded On, Inside",4
SLATEX ESMERELDA,RIO GRANDE,2,2021-07-13,ID20210713E2,E,F,31.69,63.0,6,3,3,0.0,3,0.0,4,-2.5,31.85,D,Weakened On Stretch,3
SLATEX ESMERELDA,RIO GRANDE,2,2021-07-18,ID20210718A10,A,F,31.68,64.0,1,5,7,0.0,7,0.0,8,-10.0,32.37,D,"Remained Back, Ins",5
SLATEX ESMERELDA,RIO GRANDE,2,2021-07-22,ID20210722E10,E,F,31.17,63.0,1,4,3,0.0,4,0.0,4,-11.0,31.93,D,"No Real Change, Ins",4
SLATEX ESMERELDA,RIO GRANDE,2,2021-07-26,ID20210726E2,E,F,31.13,63.0,8,1,1,0.5,3,0.0,3,-2.5,31.3,E,"Saved Show, Inside",4
SLATEX FALLON,RIO GRANDE,1,2021-06-20,ID20210620E1,E,F,31.02,69.5,3,2,4,0.0,3,0.0,3,-8.5,31.62,M,Good Race To Show,0
SLATEX FALLON,RIO GRANDE,1,2021-06-23,ID20210623E1,E,F,30.8,69.0,1,2,1,3.0,1,3.0,1,2.5,30.8,M,1st Turn Command,3
SLATEX FALLON,RIO GRANDE,1,2021-06-27,ID20210627E10,E,F,31.1,70.5,2,3,2,0.0,2,0.0,2,-2.5,31.26,D,"Second Best, Inside",4
SLATEX FALLON,RIO GRANDE,1,2021-07-01,ID20210701E10,E,F,31.39,70.5,2,1,1,4.0,1,4.0,1,6.0,31.39,D,"Wire To Wire, Won",4
SLATEX FALLON,RIO GRANDE,1,2021-07-05,ID20210705E10,E,F,30.49,70.0,8,4,1,4.0,1,5.0,1,6.0,30.49,C,1st Turn Command,4
SLATEX FALLON,RIO GRANDE,1,2021-07-10,ID20210710A5,A,F,30.83,71.0,5,3,3,0.0,2,0.0,4,-5.5,31.23,B,"Faded On, Inside",5
SLATEX FALLON,RIO GRANDE,1,2021-07-12,ID20210712E5,E,F,31.09,70.0,6,3,5,0.0,5,0.0,6,-10.0,31.8,SB,Gave On Inside,2
SLATEX FALLON,RIO GRANDE,1,2021-07-15,ID20210715E5,E,F,31.47,68.5,7,6,7,0.0,7,0.0,8,-22.5,33.03,B,"No Real Menace, Ins",3
SLATEX FALLON,RIO GRANDE,1,2021-07-18,ID20210718A11,A,F,31.44,69.0,2,1,2,0.0,3,0.0,5,-10.0,32.14,C,"Early Speed, Gave",3
SLATEX FALLON,RIO GRANDE,1,2021-07-22,ID20210722E7,E,F,30.88,69.5,6,6,3,0.0,3,0.0,6,-12.0,31.71,C,Decline On Stretch,4
SLATEX FALLON,RIO GRANDE,1,2021-07-25,ID20210725E7,E,F,31.39,71.0,1,3,2,0.0,2,0.0,5,-4.5,31.71,C,Weakened On Stretch,3
SLATEX FINN,PACIFICO,1,2021-06-20,ID20210620E1,E,F,31.02,81.0,5,5,6,0.0,6,0.0,6,-17.5,32.26,M,"Not Prominent, Ins",0
SLATEX FINN,PACIFICO,1,2021-06-24,ID20210624E1,E,F,31.6,70.0,5,8,7,0.0,7,0.0,7,-11.5,32.4,SM,"No Real Menace, Ins",4
SLATEX FINN,PACIFICO,1,2021-06-27,ID20210627A1,A,F,31.71,80.5,8,5,6,0.0,7,0.0,6,-11.5,32.5,M,"No Real Menace, Ins",3
SLATEX FINN,PACIFICO,1,2021-06-29,ID20210629A1,A,F,31.44,80.5,8,4,6,0.0,7,0.0,8,-24.0,33.13,M,Bumped 1st Turn,2
SLATEX FINN,PACIFICO,1,2021-07-03,ID20210703E1,E,F,31.67,83.0,8,3,5,0.0,6,0.0,6,-19.5,33.05,TM,Faded On Mk,4
SLATEX FINN,PACIFICO,1,2021-07-06,ID20210706A1,A,F,31.16,81.0,1,2,7,0.0,8,0.0,8,-22.0,32.69,TM,"Fast Decline, Inside",3
SLATEX FINN,PACIFICO,1,2021-07-10,ID20210710A1,A,F,30.81,81.0,1,1,1,2.0,2,0.0,3,-9.0,31.43,TE,"Saved Show, Inside",4
SLATEX FINN,PACIFICO,1,2021-07-12,ID20210712E2,E,F,31.6,81.0,3,5,8,0.0,8,0.0,8,-11.0,32.37,TM,"Not Prominent, Ins",2
SLATEX FINN,PACIFICO,1,2021-07-15,ID20210715E1,E,F,31.84,81.0,5,1,8,0.0,8,0.0,8,-22.0,33.39,M,"Fast Decline, Mk",3
SLATEX FUBO,PACIFICO,1,2021-03-12,ID20210312E1,E,F,30.68,68.0,5,1,1,2.0,1,5.0,1,9.5,30.68,M,"Won Easily, Inside",0
SLATEX FUBO,PACIFICO,1,2021-03-21,ID20210321A3,A,F,31.17,69.0,4,5,3,0.0,3,0.0,2,-3.0,31.39,D,"Up For Place, Ins",6
SLATEX FUBO,PACIFICO,1,2021-03-25,ID20210325E3,E,F,31.22,67.0,2,1,1,0.5,2,0.0,2,-2.0,31.37,D,Saved 2nd Place,4
SLATEX FUBO,PACIFICO,1,2021-03-28,ID20210328E6,E,F,30.91,68.0,8,7,8,0.0,8,0.0,8,-12.5,31.79,D,"Remained Back, Ins",3
SLATEX FUBO,PACIFICO,1,2021-04-01,ID20210401E3,E,F,31.05,67.0,1,1,1,2.0,1,2.0,1,1.5,31.05,D,"Led All Race, Inside",4
SLATEX FUBO,PACIFICO,1,2021-04-04,ID20210404E5,E,F,30.9,68.0,4,2,2,0.0,2,0.0,2,-2.5,31.06,C,Even Pace To Place,3
SLATEX FUBO,PACIFICO,1,2021-04-08,ID20210408E8,E,F,31.1,67.0,7,5,4,0.0,4,0.0,3,-8.5,31.71,C,"Up For Show, Inside",4
SLATEX FUBO,PACIFICO,1,2021-04-18,ID20210418A6,A,F,30.85,69.0,1,4,3,0.0,3,0.0,3,-7.0,31.34,C,Even Pace To Show,6
SLATEX FUBO,PACIFICO,1,2021-04-21,ID20210421E7,E,F,30.77,68.0,8,6,6,0.0,5,0.0,6,-5.5,31.16,C,"No Real Menace, Mk",3
SLATEX FUBO,PACIFICO,2,2021-04-30,ID20210430E5,E,F,30.93,69.0,3,5,8,0.0,8,0.0,8,-15.5,32.0,B,"No Contender, Inside",5
SLATEX FUBO,PACIFICO,2,2021-05-07,ID20210507E5,E,F,30.46,69.0,2,4,4,0.0,6,0.0,6,-11.0,31.22,B,"Not A Factor, Inside",4
SLATEX FUBO,PACIFICO,2,2021-05-10,ID20210510E5,E,F,30.89,67.0,7,5,5,0.0,7,0.0,7,-8.5,31.5,C,"No Real Menace, Ins",3
SLATEX FUBO,PACIFICO,2,2021-05-30,ID20210530A7,A,F,31.0,69.0,6,5,7,0.0,7,0.0,7,-10.5,31.73,C,"Not Prominent, Mdtk",5
SLATEX FUBO,PACIFICO,2,2021-06-03,ID20210603E3,E,F,31.46,69.0,8,6,8,0.0,7,0.0,7,-10.5,32.18,D,"No Real Menace, Ins",4
SLATEX FUBO,PACIFICO,2,2021-06-06,ID20210606E3,E,F,31.01,69.0,7,4,2,0.0,1,1.5,1,2.5,31.01,D,Determined To Win,3
SLATEX FUBO,PACIFICO,2,2021-06-10,ID20210610E7,E,F,31.3,68.0,3,6,5,0.0,6,0.0,5,-7.5,31.84,C,"Varied, Inside",4
SLATEX FUBO,PACIFICO,2,2021-06-15,ID20210615A4,A,F,30.38,67.0,1,4,2,0.0,2,0.0,2,-5.0,30.72,C,"Second Best, Inside",5
SLATEX FUBO,PACIFICO,2,2021-06-19,ID20210619A7,A,F,31.25,69.0,8,4,5,0.0,5,0.0,4,-6.0,31.68,C,"Gained Some, Ins",4
SLATEX FUBO,PACIFICO,2,2021-06-22,ID20210622E7,E,F,30.8,69.0,4,4,4,0.0,4,0.0,2,-6.0,31.23,C,Hard Race To Place,3
SLATEX FUBO,PACIFICO,2,2021-06-26,ID20210626E8,E,F,31.18,69.0,4,6,5,0.0,5,0.0,3,-1.5,31.3,C,Hard Race To Show,4
SLATEX FUBO,PACIFICO,2,2021-06-29,ID20210629E7,E,F,31.47,68.5,6,7,6,0.0,4,0.0,3,-2.0,31.6,C,Hard Race To Show,3
SLATEX FUBO,PACIFICO,2,2021-07-03,ID20210703E7,E,F,31.67,68.5,7,4,3,0.0,3,0.0,2,-0.1,31.68,C,"Up For Place, Inside",4
SLATEX FUBO,PACIFICO,2,2021-07-06,ID20210706E7,E,F,31.1,67.0,2,5,4,0.0,4,0.0,2,-0.5,31.15,C,Hard Race To Place,3
SLATEX FUBO,PACIFICO,2,2021-07-10,ID20210710E7,E,F,30.78,69.0,3,7,6,0.0,6,0.0,6,-9.5,31.43,C,"No Real Menace, Ins",4
SLATEX FUBO,PACIFICO,2,2021-07-13,ID20210713E6,E,F,31.36,57.0,6,6,6,0.0,5,0.0,5,-4.5,31.69,C,"Gained Some, Inside",3
SLATEX FUBO,PACIFICO,2,2021-07-17,ID20210717E7,E,F,31.06,68.0,3,4,3,0.0,3,0.0,3,-1.0,31.14,C,Same Pace To Show,4
SLATEX FUBO,PACIFICO,2,2021-07-20,ID20210720E8,E,F,31.03,69.0,3,7,7,0.0,7,0.0,6,-8.5,31.63,C,"Not Prominent, Ins",3
SLATEX FUBO,PACIFICO,2,2021-07-25,ID20210725A3,A,F,31.37,67.0,8,7,6,0.0,6,0.0,6,-6.5,31.81,D,"No Real Menace, Ins",5
SLATEX FUBO,PACIFICO,2,2021-07-28,ID20210728E10,E,F,31.42,69.0,2,5,3,0.0,3,0.0,2,-0.5,31.45,D,"Up For Place, Inside",3
SLATEX GILES,RIO GRANDE,1,2021-07-23,ID20210723E1,E,F,30.64,76.0,1,1,1,4.0,1,4.0,1,4.5,30.64,SM,"Box To Wire, Inside",0
SLATEX GILES,RIO GRANDE,1,2021-07-26,ID20210726E6,E,F,30.6,76.5,7,1,1,5.0,1,6.0,1,9.5,30.6,D,"Led All The Race, In",3
SLATEX HARDY,PACIFICO,1,2021-07-22,ID20210722E1,E,F,31.19,74.0,2,2,2,0.0,2,0.0,2,-0.5,31.24,SM,"Second Best, Inside",0
SLATEX HARDY,PACIFICO,1,2021-07-26,ID20210726E1,E,F,31.35,74.0,3,3,3,0.0,3,0.0,1,1.5,31.35,M,Grabbed Late Lead,4
SLATEX HOLDEN,PACIFICO,1,2021-06-25,ID20210625E1,E,F,30.44,81.0,8,7,4,0.0,3,0.0,5,-26.5,32.3,TM,Weakened On Stretch,0
SLATEX HOLDEN,PACIFICO,1,2021-06-28,ID20210628E1,E,F,31.38,80.5,6,6,5,0.0,5,0.0,5,-5.5,31.78,M,"Same Pace, Inside",3
SLATEX HOLDEN,PACIFICO,1,2021-07-23,ID20210723E1,E,F,30.64,80.5,3,7,5,0.0,5,0.0,5,-19.0,31.98,SM,"Never Varied, Inside",25
SLATEX HOLDEN,PACIFICO,1,2021-07-28,ID20210728E1,E,F,31.1,81.0,3,8,5,0.0,5,0.0,5,-11.5,31.89,M,"Same Pace, Inside",5
SLATEX HURRICANE,RIO GRANDE,1,2021-05-01,ID20210501A1,A,F,31.47,80.0,8,5,6,0.0,6,0.0,8,-15.0,32.51,TM,"Not A Factor, Inside",4
SLATEX HURRICANE,RIO GRANDE,1,2021-05-21,ID20210521E3,E,F,31.2,79.5,1,5,3,0.0,3,0.0,5,-4.5,31.53,D,Weakened On Stretch,4
SLATEX HURRICANE,RIO GRANDE,1,2021-05-28,ID20210528E3,E,F,30.8,80.0,1,4,1,5.0,1,6.0,1,6.0,30.8,D,Early Command,7
SLATEX HURRICANE,RIO GRANDE,1,2021-05-31,ID20210531E7,E,F,30.81,79.0,1,5,3,0.0,3,0.0,3,-9.0,31.45,C,Same Race To Show,3
SLATEX HURRICANE,RIO GRANDE,1,2021-06-08,ID20210608A7,A,F,30.85,81.0,5,7,7,0.0,8,0.0,8,-7.5,31.38,C,"Not A Factor, Inside",8
SLATEX HURRICANE,RIO GRANDE,1,2021-06-13,ID20210613A7,A,F,30.83,80.0,3,4,1,1.0,1,1.5,3,-3.5,31.07,C,"Saved Show, Inside",5
SLATEX HURRICANE,RIO GRANDE,1,2021-06-18,ID20210618E8,E,F,30.49,80.5,2,2,2,0.0,2,0.0,2,-3.0,30.69,C,Even Pace To Place,5
SLATEX HURRICANE,RIO GRANDE,1,2021-06-21,ID20210621E7,E,F,30.88,80.5,7,5,4,0.0,4,0.0,5,-6.5,31.32,C,"Varied, Inside",3
SLATEX HURRICANE,RIO GRANDE,2,2021-06-24,ID20210624E10,E,F,31.06,79.5,6,6,7,0.0,7,0.0,6,-15.0,32.1,D,"Not Prominent, Mk",3
SLATEX HURRICANE,RIO GRANDE,2,2021-06-28,ID20210628E6,E,F,31.33,79.0,7,7,3,0.0,3,0.0,2,-1.0,31.41,D,"Up For Place, Inside",4
SLATEX HURRICANE,RIO GRANDE,2,2021-07-01,ID20210701E3,E,F,31.44,79.0,1,8,6,0.0,5,0.0,5,-15.0,32.49,D,"Gained Some, Inside",3
SLATEX HURRICANE,RIO GRANDE,2,2021-07-04,ID20210704A6,A,F,31.82,81.0,7,5,3,0.0,4,0.0,5,-5.5,32.22,D,"Faded On, Mdtk",3
SLATEX HURRICANE,RIO GRANDE,2,2021-07-07,ID20210707E10,E,F,31.26,80.5,2,3,1,2.0,1,2.0,1,2.0,31.26,D,1st Turn Command,3
SLATEX HURRICANE,RIO GRANDE,2,2021-07-11,ID20210711A7,A,F,30.88,79.5,7,5,6,0.0,7,0.0,8,-14.0,31.87,C,Not A Factor Inside,4
SLATEX HURRICANE,RIO GRANDE,2,2021-07-14,ID20210714E7,E,F,31.04,79.0,1,6,4,0.0,5,0.0,5,-7.5,31.58,C,"No Real Menace, Ins",3
SLATEX HURRICANE,RIO GRANDE,2,2021-07-18,ID20210718E7,E,F,31.69,80.0,8,5,1,0.5,1,0.5,3,-4.0,31.98,C,Led Till 2nd Turn,4
SLATEX HURRICANE,RIO GRANDE,2,2021-07-23,ID20210723E5,E,F,30.63,80.0,1,2,1,1.5,1,3.0,1,2.0,30.63,C,1st Turn Command,5
SLATEX HURRICANE,RIO GRANDE,2,2021-07-26,ID20210726E4,E,F,30.56,81.0,6,7,6,0.0,7,0.0,7,-14.5,31.59,B,"Never Figured, Ins",3
SLATEX INFERNO,PACIFICO,2,2021-06-28,ID20210628E3,E,F,30.99,65.0,1,8,8,0.0,7,0.0,7,-19.5,32.37,D,"No Real Menace, Ins",0
SLATEX INFERNO,PACIFICO,2,2021-07-01,ID20210701E6,E,F,31.55,63.0,5,8,6,0.0,6,0.0,7,-13.5,32.51,D,"No Real Menace, Mk",3
SLATEX INFERNO,PACIFICO,2,2021-07-04,ID20210704A3,A,F,31.46,64.0,3,8,8,0.0,8,0.0,6,-5.5,31.86,D,"Never Figured, Ins",3
SLATEX INFERNO,PACIFICO,2,2021-07-07,ID20210707E10,E,F,31.26,61.0,1,8,8,0.0,8,0.0,8,-10.5,31.99,D,"Never In It, Inside",3
SLATEX INFERNO,PACIFICO,2,2021-07-11,ID20210711E2,E,F,31.69,63.5,5,3,8,0.0,8,0.0,8,-11.0,32.47,SE,"Early Decline, Insid",4
SLATEX INFERNO,PACIFICO,2,2021-07-15,ID20210715E2,E,F,32.36,63.0,2,6,8,0.0,7,0.0,5,-3.0,32.58,E,"Gained Some, Mk",4
SLATEX INFERNO,PACIFICO,2,2021-07-18,ID20210718A2,A,F,30.6,65.0,2,4,5,0.0,5,0.0,3,-2.5,30.79,E,Fast Finish To Show,3
SLATEX INFERNO,PACIFICO,2,2021-07-21,ID20210721E2,E,F,31.6,63.5,4,2,6,0.0,6,0.0,6,-9.0,32.24,E,"Early Decline, Mdtk",3
SLATEX INFERNO,PACIFICO,2,2021-07-26,ID20210726E3,E,F,31.13,64.5,5,7,8,0.0,8,0.0,7,-12.5,32.01,E,"Never Figured, Mdtk",5
SLATEX INFERNO,PACIFICO,2,2021-07-31,ID20210731A2,A,F,31.47,63.5,6,6,6,0.0,6,0.0,6,-11.0,32.24,SE,"No Real Menace, Ins",5
SLATEX KASH,PACIFICO,1,2021-06-21,ID20210621E1,E,F,30.87,84.5,8,8,6,0.0,5,0.0,3,-15.0,31.93,SM,"Drove To Show, Mk",0
SLATEX KASH,PACIFICO,1,2021-06-25,ID20210625E1,E,F,30.44,84.0,7,1,1,6.5,1,7.5,1,14.5,30.44,TM,"Increasing Lead, Won",4
SLATEX KASH,PACIFICO,1,2021-06-28,ID20210628E3,E,F,30.99,85.5,4,1,1,1.0,1,2.0,2,-2.0,31.12,D,Led Till 2nd Turn,3
SLATEX KASH,PACIFICO,1,2021-07-02,ID20210702E6,E,F,31.54,83.5,2,2,1,2.5,1,2.5,2,-1.0,31.62,D,Led Till 2nd Turn,4
SLATEX KASH,PACIFICO,1,2021-07-06,ID20210706E3,E,F,31.55,86.0,1,2,1,4.0,1,4.0,3,-3.0,31.77,D,Checked Home Stretch,4
SLATEX KASH,PACIFICO,1,2021-07-11,ID20210711A11,A,F,31.16,86.0,4,2,4,0.0,3,0.0,2,-2.5,31.34,D,Hard Race To Place,5
SLATEX KASH,PACIFICO,1,2021-07-15,ID20210715E7,E,F,31.59,84.0,7,3,2,0.0,2,0.0,2,-1.5,31.68,D,Even Pace To Place,4
SLATEX KASH,PACIFICO,1,2021-07-18,ID20210718E6,E,F,31.7,83.5,4,4,3,0.0,5,0.0,6,-6.0,32.11,D,"Early Speed, Gave",3
SLATEX KATIEGIRL,RIO GRANDE,1,2021-04-02,ID20210402E1,E,F,30.94,65.0,7,5,7,0.0,7,0.0,6,-8.5,31.54,TE,"Not Prominent, Ins",5
SLATEX KATIEGIRL,RIO GRANDE,1,2021-04-05,ID20210405E2,E,F,31.03,65.5,1,1,1,2.5,1,3.0,1,1.5,31.03,TE,"Wire To Wire, Won",3
SLATEX KATIEGIRL,RIO GRANDE,1,2021-04-22,ID20210422E5,E,F,31.0,63.5,1,2,2,0.0,2,0.0,3,-4.5,31.31,C,"Gave Some, Ins",4
SLATEX KATIEGIRL,RIO GRANDE,1,2021-05-07,ID20210507E7,E,F,30.89,65.0,1,2,2,0.0,1,2.5,1,5.5,30.89,D,2nd Turn Command,5
SLATEX KATIEGIRL,RIO GRANDE,1,2021-05-10,ID20210510E5,E,F,30.89,64.5,2,1,1,2.0,1,3.0,1,0.5,30.89,C,"Just Lasted, Won",3
SLATEX KATIEGIRL,RIO GRANDE,1,2021-05-16,ID20210516A8,A,F,30.86,64.0,6,5,7,0.0,7,0.0,7,-14.5,31.86,SB,"Fast Decline, Inside",3
SLATEX KATIEGIRL,RIO GRANDE,1,2021-05-19,ID20210519E5,E,F,30.16,65.0,8,4,7,0.0,8,0.0,8,-23.5,31.82,B,"Fast Decline, Inside",3
SLATEX KATIEGIRL,RIO GRANDE,1,2021-05-23,ID20210523E8,E,F,31.32,65.0,5,6,8,0.0,8,0.0,8,-14.5,32.35,B,"Stayed Back, Ins",4
SLATEX KATIEGIRL,RIO GRANDE,1,2021-06-01,ID20210601E6,E,F,30.94,64.5,2,2,6,0.0,6,0.0,6,-6.5,31.4,C,"Not Prominent, Ins",9
SLATEX KATIEGIRL,RIO GRANDE,1,2021-06-06,ID20210606E7,E,F,31.2,65.5,7,6,6,0.0,6,0.0,6,-8.5,31.79,C,"Never Figured, Ins",5
SLATEX KATIEGIRL,RIO GRANDE,1,2021-06-10,ID20210610E5,E,F,31.12,65.0,3,5,6,0.0,5,0.0,6,-9.5,31.79,C,"Not Prominent, Ins",4
SLATEX KATIEGIRL,RIO GRANDE,1,2021-06-15,ID20210615A3,A,F,30.58,65.0,8,7,7,0.0,8,0.0,8,-24.0,32.27,D,"Not A Factor, Inside",5
SLATEX KATIEGIRL,RIO GRANDE,1,2021-06-19,ID20210619A10,A,F,31.27,64.5,6,3,8,0.0,8,0.0,8,-12.5,32.14,D,"Not Prominent, Ins",4
